id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
588_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_655	C21H36O4	[M + H]+	C21H36O4	Fatty acids	0.9931908249855042	Glycerolipids	0.9947499632835388	Monoacylglycerols	0.9964132905006409	Lineolic acids and derivatives	0.8209475874900818			Lineolic acids and derivatives	0.8209475874900818	Fatty Acyls	0.997848391532898	Lipids and lipid-like molecules	0.9993082284927368	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 2-monoacylglycerols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	655
589_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_656	C28H47N5O6	[M - H2O + H]+	C28H45N5O5	Alkaloids	0.4650242030620575	Fatty amides	0.12071042507886887	N-acyl amines	0.07990031689405441	N-acyl-alpha amino acids and derivatives	0.5489921569824219	Amino acids and derivatives	0.9058706760406494	Amino acids, peptides, and analogues	0.9019724726676941	Carboxylic acids and derivatives	0.989936351776123	Organic acids and derivatives	0.9754692316055298	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Secondary alkylarylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	656
591_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_658	C23H44NO7P	[M + H]+	C23H44NO7P	Fatty acids	0.9990530610084534	Glycerophospholipids	0.9995232820510864	Glycerophosphoethanolamines	0.9974415302276611	Amino acids and derivatives	0.9345921874046326	Amino acids and derivatives	0.9345921874046326	Amino acids, peptides, and analogues	0.9352748394012451	Carboxylic acids and derivatives	0.9994251728057861	Organic acids and derivatives	0.9999871253967285	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	658
592_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_659	C18H30O2	[M + H]+	C18H30O2	Fatty acids	0.9804572463035583	Fatty Acids and Conjugates	0.9043380618095398	Unsaturated fatty acids	0.991014301776886	Lineolic acids and derivatives	0.8082525730133057			Lineolic acids and derivatives	0.8082525730133057	Fatty Acyls	0.9985950589179993	Lipids and lipid-like molecules	0.9984558820724487	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	659
593_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_660	C26H50NO7P	[M + H]+	C26H50NO7P	Fatty acids	0.9989525079727173	Glycerophospholipids	0.9999474287033081	Glycerophosphocholines	0.9979323148727417	1-acyl-sn-glycero-3-phosphocholines	0.9916378855705261	Lysophosphatidylcholines	0.9783546924591064	Glycerophosphocholines	0.9966186285018921	Glycerophospholipids	0.9944950938224792	Lipids and lipid-like molecules	0.9989940524101257	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	660
594_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_661	C28H47N5O6	[M - H2O + H]+	C28H45N5O5	Alkaloids	0.5368497967720032	Fatty amides	0.5497524738311768	N-acyl amines	0.6069130897521973	N-acyl-alpha amino acids	0.5282384753227234	Amino acids and derivatives	0.8699344992637634	Amino acids, peptides, and analogues	0.8865143060684204	Carboxylic acids and derivatives	0.9937145113945007	Organic acids and derivatives	0.9835122227668762	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	661
596_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_663	C21H36O4	[M + H]+	C21H36O4	Fatty acids	0.9935882091522217	Glycerolipids	0.9951258301734924	Monoacylglycerols	0.9960951209068298	Prostaglandins and related compounds	1.0475293674971908E-4	Prostaglandins and related compounds	1.0475293674971908E-4	Eicosanoids	0.014825965277850628	Fatty Acyls	0.9981603026390076	Lipids and lipid-like molecules	0.9993482232093811	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 2-monoacylglycerols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	663
597_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_664	C18H30O3	[M - H2O + H]+	C18H28O2	Fatty acids	0.9854110479354858	Fatty Acids and Conjugates	0.5173439383506775	Other Octadecanoids	0.561150848865509	Lineolic acids and derivatives	0.8008340001106262			Lineolic acids and derivatives	0.8008340001106262	Fatty Acyls	0.98390132188797	Lipids and lipid-like molecules	0.989788293838501	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	664
598_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_665	C18H30O3	[M + H]+	C18H30O3	Fatty acids	0.9858384728431702	Fatty Acids and Conjugates	0.5380645990371704	Other Octadecanoids	0.5155313611030579	Lineolic acids and derivatives	0.7617829442024231			Lineolic acids and derivatives	0.7617829442024231	Fatty Acyls	0.9902888536453247	Lipids and lipid-like molecules	0.9927409291267395	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	665
599_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_668	C18H30O3	[M + H]+	C18H30O3	Fatty acids	0.9155451059341431	Fatty Acids and Conjugates	0.4142315983772278	Other Octadecanoids	0.6046579480171204	Lineolic acids and derivatives	0.6868140697479248			Lineolic acids and derivatives	0.6868140697479248	Fatty Acyls	0.8851709961891174	Lipids and lipid-like molecules	0.9262981414794922	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	668
600_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_673	C24H50NO7P	[M + H]+	C24H50NO7P	Fatty acids	0.9979591369628906	Glycerophospholipids	0.9998886585235596	Glycerophosphocholines	0.9974454641342163	1-acyl-sn-glycero-3-phosphocholines	0.9271848201751709	Lysophosphatidylcholines	0.9142532348632812	Glycerophosphocholines	0.9986420273780823	Glycerophospholipids	0.9997240900993347	Lipids and lipid-like molecules	0.9990367889404297	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	673
601_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_678	C36H65NO13	[M - H2O + H]+	C36H63NO12	Polyketides	0.9141645431518555	Macrolides	0.8596125245094299	Macrolide lactones	0.1426168531179428	Alkyl glycosides	0.11346213519573212	Alkyl glycosides	0.11346213519573212	Fatty acyl glycosides	0.39744237065315247	Fatty Acyls	0.29010072350502014	Lipids and lipid-like molecules	0.39648082852363586	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	678
602_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_680	C25H38O3	[M + Na]+	C25H38O3	Terpenoids	0.9906395673751831	Diterpenoids	0.5296664237976074	Trachylobane diterpenoids	0.18077509105205536	Diterpenoids	0.5999652147293091			Diterpenoids	0.5999652147293091	Prenol lipids	0.9103782773017883	Lipids and lipid-like molecules	0.9589235782623291	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	680
603_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_682	C36H65NO13	[M - H2O + H]+	C36H63NO12	Polyketides	0.9950544834136963	Macrolides	0.9930698275566101	Erythromycins	0.9262728691101074	Amino acids and derivatives	0.6663643717765808	Amino acids and derivatives	0.6663643717765808	Amino acids, peptides, and analogues	0.6111960411071777	Carboxylic acids and derivatives	0.9997325539588928	Organic acids and derivatives	0.9999713897705078	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Ketones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	682
604_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_685	C25H36O3	[M - H2O + H]+	C25H34O2	Terpenoids	0.9776161909103394	Triterpenoids	0.5990526080131531	Lanostane, Tirucallane and Euphane triterpenoids	0.1206701323390007	Diterpenoids	0.3450177311897278			Diterpenoids	0.3450177311897278	Prenol lipids	0.5678830146789551	Lipids and lipid-like molecules	0.9282063245773315	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carbonyl compounds; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	685
605_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_686	C27H36O2	[M - H2O + H]+	C27H34O	Terpenoids	0.9254199266433716	Apocarotenoids	0.6735350489616394	Apocarotenoids (β-)	0.7719040513038635	Gamma butyrolactones	0.6422330141067505			Gamma butyrolactones	0.6422330141067505	Lactones	0.39047473669052124	Organoheterocyclic compounds	0.3376651704311371	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Gamma butyrolactones; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	686
606_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_687	C25H38O2	[M + Na]+	C25H38O2	Terpenoids	0.9851678609848022	Triterpenoids	0.3982831537723541	Valparane diterpenoids	0.12880225479602814	Diterpenoids	0.501984179019928			Diterpenoids	0.501984179019928	Prenol lipids	0.940464973449707	Lipids and lipid-like molecules	0.9747905731201172	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	687
607_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_692	C18H33NO	[M + H]+	C18H33NO	Fatty acids	0.9963001608848572	Fatty amides	0.9860614538192749	N-acyl amines	0.7592447400093079	N-acylethanolamines	0.0010013759601861238	Alkanolamines	0.003713291371241212	Amines	0.18347103893756866	Organonitrogen compounds	0.9999998807907104	Organic nitrogen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	692
